"date","count","size"
"2019-04-01 00:00:00",246,5321001664915
"2019-04-02 00:00:00",213,5008543850871
"2019-04-03 00:00:00",188,2894343878939
"2019-04-04 00:00:00",248,4893186736721
"2019-04-05 00:00:00",260,8912927926107
"2019-04-06 00:00:00",481,3701049541504
"2019-04-07 00:00:00",465,3797979924919
"2019-04-08 00:00:00",249,5498134304460
"2019-04-09 00:00:00",178,3419710440747
"2019-04-10 00:00:00",171,10357574760305
"2019-04-11 00:00:00",255,2814653530145
"2019-04-12 00:00:00",218,4844283499644
"2019-04-13 00:00:00",166,5419552757545
"2019-04-14 00:00:00",238,3509753024126
"2019-04-15 00:00:00",156,1497885589306
"2019-04-16 00:00:00",214,2487498842897
"2019-04-17 00:00:00",257,6948925400259
"2019-04-18 00:00:00",243,2704254018626
"2019-04-19 00:00:00",284,4730358966910
"2019-04-20 00:00:00",283,2556042168496
"2019-04-21 00:00:00",227,3475259641069
"2019-04-22 00:00:00",339,7645883054317
"2019-04-23 00:00:00",217,2990911947521
"2019-04-24 00:00:00",169,1420600011145
"2019-04-25 00:00:00",184,3405044653809
"2019-04-26 00:00:00",165,3904916658032
"2019-04-27 00:00:00",206,3662654157601
"2019-04-28 00:00:00",196,3487368500869
"2019-04-29 00:00:00",351,6116493531988
"2019-04-30 00:00:00",305,4458491280894
"2019-05-01 00:00:00",204,5891532661519
"2019-05-02 00:00:00",182,1841077656008
"2019-05-03 00:00:00",235,2249217356380
"2019-05-04 00:00:00",222,2315385687903
"2019-05-05 00:00:00",196,2910952097972
"2019-05-06 00:00:00",206,1967847592873
"2019-05-07 00:00:00",169,2710910180688
"2019-05-08 00:00:00",201,2313778769357
"2019-05-09 00:00:00",204,3938279901413
"2019-05-10 00:00:00",300,7103542181070
"2019-05-11 00:00:00",263,2903207557000
"2019-05-12 00:00:00",314,4791760478117
"2019-05-13 00:00:00",300,1716492779755
"2019-05-14 00:00:00",245,4285700697927
"2019-05-15 00:00:00",318,2765388024817
"2019-05-16 00:00:00",180,2715036753138
"2019-05-17 00:00:00",201,1973561925024
"2019-05-18 00:00:00",223,1645110761600
"2019-05-19 00:00:00",199,2430560371004
"2019-05-20 00:00:00",352,3637774330010
"2019-05-21 00:00:00",175,1841581734132
"2019-05-22 00:00:00",196,2769501054246
"2019-05-23 00:00:00",195,3484358711857
"2019-05-24 00:00:00",202,1648843092869
"2019-05-25 00:00:00",239,4028478770275
"2019-05-26 00:00:00",270,3374703297014
"2019-05-27 00:00:00",361,3538750994714
"2019-05-28 00:00:00",181,2933297868761
"2019-05-29 00:00:00",265,1711992516047
"2019-05-30 00:00:00",509,6757480188568
"2019-05-31 00:00:00",1196,6448981573707
"2019-06-01 00:00:00",230,6927604802437
"2019-06-02 00:00:00",200,3605282924713
"2019-06-03 00:00:00",151,2680992849863
"2019-06-04 00:00:00",202,2749572951291
"2019-06-05 00:00:00",236,4896963861669
"2019-06-06 00:00:00",232,2224553603993
"2019-06-07 00:00:00",257,4953254176363
"2019-06-08 00:00:00",213,4146588047997
"2019-06-09 00:00:00",181,9828874547014
"2019-06-10 00:00:00",351,7843461751745
"2019-06-11 00:00:00",210,3781052818074
"2019-06-12 00:00:00",228,4140934314734
"2019-06-13 00:00:00",275,5109429300274
"2019-06-14 00:00:00",284,7494040990577
"2019-06-15 00:00:00",195,5221986675968
"2019-06-16 00:00:00",193,4367040531644
"2019-06-17 00:00:00",312,8376546153965
"2019-06-18 00:00:00",275,3902909992037
"2019-06-19 00:00:00",310,2951791753628
"2019-06-20 00:00:00",188,4782990935724
"2019-06-21 00:00:00",161,4882001690444
"2019-06-22 00:00:00",176,5076738584946
"2019-06-23 00:00:00",419,2665593716636
"2019-06-24 00:00:00",256,3553966712129
"2019-06-25 00:00:00",195,2624961383057
"2019-06-26 00:00:00",214,2903028842433
"2019-06-27 00:00:00",158,1908297418115
"2019-06-28 00:00:00",196,2055941091713
"2019-06-29 00:00:00",160,2912275841480
"2019-06-30 00:00:00",175,1661911330117
"2019-07-01 00:00:00",171,4687798690120
"2019-07-02 00:00:00",194,2715172111077
"2019-07-03 00:00:00",211,4223157705985
"2019-07-04 00:00:00",243,9629243669610
"2019-07-05 00:00:00",187,4831578609463
"2019-07-06 00:00:00",196,3598688869123
"2019-07-07 00:00:00",231,5591743020693
"2019-07-08 00:00:00",283,4012191287279
"2019-07-09 00:00:00",210,10549746246905
"2019-07-10 00:00:00",267,3565811124508
"2019-07-11 00:00:00",219,5732632219164
"2019-07-12 00:00:00",170,3073447215942
"2019-07-13 00:00:00",183,4454704400504
"2019-07-14 00:00:00",184,4627670446058
"2019-07-15 00:00:00",180,7213011698384
"2019-07-16 00:00:00",223,2546697945024
"2019-07-17 00:00:00",185,5575897956644
"2019-07-18 00:00:00",205,2831643369053
"2019-07-19 00:00:00",179,4587013229581
"2019-07-20 00:00:00",237,3325331004020
"2019-07-21 00:00:00",195,5598064305864
"2019-07-22 00:00:00",148,1124956555582
"2019-07-23 00:00:00",184,3513009213950
"2019-07-24 00:00:00",243,4097287288408
"2019-07-25 00:00:00",201,3154723462113
"2019-07-26 00:00:00",291,4382328395010
"2019-07-27 00:00:00",156,1934029079009
"2019-07-28 00:00:00",152,7496449570686
"2019-07-29 00:00:00",186,5380367858551
"2019-07-30 00:00:00",244,9676894266396
"2019-07-31 00:00:00",273,5022183197015
"2019-08-01 00:00:00",222,5624746381299
"2019-08-02 00:00:00",244,2836346522413
"2019-08-03 00:00:00",232,1398140586142
"2019-08-04 00:00:00",228,3698682263706
"2019-08-05 00:00:00",225,4789011935087
"2019-08-06 00:00:00",213,3393667591154
"2019-08-07 00:00:00",235,4158218096338
"2019-08-08 00:00:00",166,2983518407370
"2019-08-09 00:00:00",210,2849219294862
"2019-08-10 00:00:00",159,2660251025026
"2019-08-11 00:00:00",212,4352241143800
"2019-08-12 00:00:00",246,3237663206601
"2019-08-13 00:00:00",173,1830897367102
"2019-08-14 00:00:00",187,3436786996613
"2019-08-15 00:00:00",191,4066579352742
"2019-08-16 00:00:00",165,1943040589051
"2019-08-17 00:00:00",232,6085913826422
"2019-08-18 00:00:00",205,4557255682561
"2019-08-19 00:00:00",241,1982162807331
"2019-08-20 00:00:00",265,5340682164330
"2019-08-21 00:00:00",331,6090802926425
"2019-08-22 00:00:00",357,5204907633524
"2019-08-23 00:00:00",390,3668716562569
"2019-08-24 00:00:00",375,4010209695316
"2019-08-25 00:00:00",367,3718156616868
"2019-08-26 00:00:00",311,4388400093304
"2019-08-27 00:00:00",294,2579048387614
"2019-08-28 00:00:00",299,4106902099098
"2019-08-29 00:00:00",295,2087558072361
"2019-08-30 00:00:00",542,3393757001181
"2019-08-31 00:00:00",608,5327198128182
"2019-09-01 00:00:00",1541,3181551542752
"2019-09-02 00:00:00",543,3673994922260
"2019-09-03 00:00:00",320,4566638379053
"2019-09-04 00:00:00",313,3368915966422
"2019-09-05 00:00:00",418,4277356689965
"2019-09-06 00:00:00",378,4508070274466
"2019-09-07 00:00:00",366,3031884874164
"2019-09-08 00:00:00",329,3329387971899
"2019-09-09 00:00:00",427,5267349996257
"2019-09-10 00:00:00",1514,4288889315832
"2019-09-11 00:00:00",582,3514817161514
"2019-09-12 00:00:00",781,7213817379141
"2019-09-13 00:00:00",537,3175719206844
"2019-09-14 00:00:00",854,3120628266753
"2019-09-15 00:00:00",915,7354142585217
"2019-09-16 00:00:00",971,4680911101783
"2019-09-17 00:00:00",946,5726826932980
"2019-09-18 00:00:00",526,4492382913464
"2019-09-19 00:00:00",594,5349414758753
"2019-09-20 00:00:00",716,4779272888812
"2019-09-21 00:00:00",926,7252189532734
"2019-09-22 00:00:00",722,7232909601217
"2019-09-23 00:00:00",668,10150029054091
"2019-09-24 00:00:00",608,7948655410301
"2019-09-25 00:00:00",536,6355908327428
"2019-09-26 00:00:00",388,7982023467803
"2019-09-27 00:00:00",348,5833126751426
"2019-09-28 00:00:00",300,3987462103510
"2019-09-29 00:00:00",331,9249267171444
"2019-09-30 00:00:00",337,7311281124742
"2019-10-01 00:00:00",299,2637813489856
"2019-10-02 00:00:00",349,3415833897937
"2019-10-03 00:00:00",277,3276652460471
"2019-10-04 00:00:00",326,6564503238585
"2019-10-05 00:00:00",291,4207188602621
"2019-10-06 00:00:00",289,6983183634037
"2019-10-07 00:00:00",438,9135647673788
"2019-10-08 00:00:00",357,3384887440479
"2019-10-09 00:00:00",339,8773306491426
"2019-10-10 00:00:00",351,5415132933919
"2019-10-11 00:00:00",366,6264162261529
"2019-10-12 00:00:00",341,4185153523134
"2019-10-13 00:00:00",389,5544693114335
"2019-10-14 00:00:00",445,6344982169362
"2019-10-15 00:00:00",505,5549912422080
"2019-10-16 00:00:00",441,16614590158633
"2019-10-17 00:00:00",388,8053836245613
"2019-10-18 00:00:00",392,5936891435839
"2019-10-19 00:00:00",274,2302028002171
"2019-10-20 00:00:00",352,7960189756002
"2019-10-21 00:00:00",348,11093213427396
"2019-10-22 00:00:00",336,6756369878352
"2019-10-23 00:00:00",492,6732857169129
"2019-10-24 00:00:00",392,4509899846792
"2019-10-25 00:00:00",319,4943723738115
"2019-10-26 00:00:00",373,7402629647848
"2019-10-27 00:00:00",432,4831841214992
"2019-10-28 00:00:00",342,4270271601765
"2019-10-29 00:00:00",539,6092351950760
"2019-10-30 00:00:00",514,5075830078689
"2019-10-31 00:00:00",373,7441580148691
"2019-11-01 00:00:00",420,3475142261690
"2019-11-02 00:00:00",380,5469698180385
"2019-11-03 00:00:00",429,4206148270969
"2019-11-04 00:00:00",492,6195489576090
"2019-11-05 00:00:00",359,4838068016991
"2019-11-06 00:00:00",344,10002480390123
"2019-11-07 00:00:00",364,6163319222690
"2019-11-08 00:00:00",354,5897422698631
"2019-11-09 00:00:00",401,4487677331623
"2019-11-10 00:00:00",382,5045164976573
"2019-11-11 00:00:00",348,4699901020454
"2019-11-12 00:00:00",361,13284424684836
"2019-11-13 00:00:00",383,9843934008230
"2019-11-14 00:00:00",350,5937442107663
"2019-11-15 00:00:00",361,6747575319683
"2019-11-16 00:00:00",827,9279153180595
"2019-11-17 00:00:00",378,7054336530796
"2019-11-18 00:00:00",353,5949742401404
"2019-11-19 00:00:00",359,5316594486549
"2019-11-20 00:00:00",1319,6260813858017
"2019-11-21 00:00:00",363,5153719820578
"2019-11-22 00:00:00",337,4372912282806
"2019-11-23 00:00:00",328,4712612697948
"2019-11-24 00:00:00",333,4139854244379
"2019-11-25 00:00:00",327,7955445776979
"2019-11-26 00:00:00",439,4364522116864
"2019-11-27 00:00:00",405,3556725319655
"2019-11-28 00:00:00",393,3741274252462
"2019-11-29 00:00:00",347,7957140391978
"2019-11-30 00:00:00",329,3026419620998
"2019-12-01 00:00:00",333,4086798791415
"2019-12-02 00:00:00",293,5875184729456
"2019-12-03 00:00:00",440,7999065111448
"2019-12-04 00:00:00",481,10356121349667
"2019-12-05 00:00:00",506,8267063250928
"2019-12-06 00:00:00",505,6561848924180
"2019-12-07 00:00:00",618,12467305857222
"2019-12-08 00:00:00",401,6541443471759
"2019-12-09 00:00:00",423,6912906773901
"2019-12-10 00:00:00",538,6908363996976
"2019-12-11 00:00:00",503,10522206558755
"2019-12-12 00:00:00",381,9090603155486
"2019-12-13 00:00:00",488,9681306156501
"2019-12-14 00:00:00",529,6457414304028
"2019-12-15 00:00:00",407,4364553915260
"2019-12-16 00:00:00",423,4931555472094
"2019-12-17 00:00:00",445,5125365684117
"2019-12-18 00:00:00",384,6336570698737
"2019-12-19 00:00:00",368,3882571874561
"2019-12-20 00:00:00",372,4490041150286
"2019-12-21 00:00:00",307,4365256594768
"2019-12-22 00:00:00",303,3997248423437
"2019-12-23 00:00:00",309,5345500401875
"2019-12-24 00:00:00",360,3503035142986
"2019-12-25 00:00:00",273,4161737510888
"2019-12-26 00:00:00",364,4309133549196
"2019-12-27 00:00:00",328,5432063754974
"2019-12-28 00:00:00",311,4795970480837
"2019-12-29 00:00:00",320,3341448512635
"2019-12-30 00:00:00",358,5989960356099
"2019-12-31 00:00:00",384,4240730426424
"2020-01-01 00:00:00",281,6258655678790
"2020-01-02 00:00:00",394,4781379704140
"2020-01-03 00:00:00",376,5825504242989
"2020-01-04 00:00:00",300,3246115367009
"2020-01-05 00:00:00",366,3486942465112
"2020-01-06 00:00:00",471,4152657927061
"2020-01-07 00:00:00",435,4123987066422
"2020-01-08 00:00:00",490,4782827482635
"2020-01-09 00:00:00",441,4465043410876
"2020-01-10 00:00:00",455,3356406226254
"2020-01-11 00:00:00",543,6083856264173
"2020-01-12 00:00:00",493,5932795868823
"2020-01-13 00:00:00",656,5677613153949
"2020-01-14 00:00:00",645,8268029620866
"2020-01-15 00:00:00",575,8699511180145
"2020-01-16 00:00:00",450,4143304139568
"2020-01-17 00:00:00",461,6403848277280
"2020-01-18 00:00:00",407,3106643615365
"2020-01-19 00:00:00",381,5518963564710
"2020-01-20 00:00:00",365,4671584160443
"2020-01-21 00:00:00",422,10769363508015
"2020-01-22 00:00:00",380,6646629490797
"2020-01-23 00:00:00",390,6974474519821
"2020-01-24 00:00:00",511,4049019053383
"2020-01-25 00:00:00",361,6517890111236
"2020-01-26 00:00:00",323,6333722819470
"2020-01-27 00:00:00",434,6110734375867
"2020-01-28 00:00:00",396,9194101898608
"2020-01-29 00:00:00",403,9879220701665
"2020-01-30 00:00:00",390,11622753865620
"2020-01-31 00:00:00",353,12810741623686
"2020-02-01 00:00:00",293,3737577067909
"2020-02-02 00:00:00",300,6335256669138
"2020-02-03 00:00:00",387,5034508565069
"2020-02-04 00:00:00",381,6071936419285
"2020-02-05 00:00:00",411,4681186751456
"2020-02-06 00:00:00",401,7986044828730
"2020-02-07 00:00:00",303,4229455477965
"2020-02-08 00:00:00",333,5319751503163
"2020-02-09 00:00:00",330,3313063685187
"2020-02-10 00:00:00",338,4999821373724
"2020-02-11 00:00:00",285,3755691272583
"2020-02-12 00:00:00",651,6573499574043
"2020-02-13 00:00:00",443,6647875740755
"2020-02-14 00:00:00",327,5363096312992
"2020-02-15 00:00:00",299,4155472242300
"2020-02-16 00:00:00",321,4519397421329
"2020-02-17 00:00:00",461,6257622619738
"2020-02-18 00:00:00",373,3665280334265
"2020-02-19 00:00:00",387,6219619050142
"2020-02-20 00:00:00",326,5341912035796
"2020-02-21 00:00:00",312,3967390098596
"2020-02-22 00:00:00",392,5488584646047
"2020-02-23 00:00:00",324,3904267834076
"2020-02-24 00:00:00",390,5283763341767
"2020-02-25 00:00:00",443,7409249152566
"2020-02-26 00:00:00",435,6585415683303
"2020-02-27 00:00:00",328,9806671408979
"2020-02-28 00:00:00",320,5487098350990
"2020-02-29 00:00:00",360,7563026681651
"2020-03-01 00:00:00",310,4504149877146
"2020-03-02 00:00:00",368,5435263481905
"2020-03-03 00:00:00",363,6068568299690
"2020-03-04 00:00:00",387,5707688207687
"2020-03-05 00:00:00",383,8381284639532
"2020-03-06 00:00:00",326,7344408829053
"2020-03-07 00:00:00",284,4654202140628
"2020-03-08 00:00:00",310,6626722714373
"2020-03-09 00:00:00",366,4594122202766
"2020-03-10 00:00:00",308,3992019810545
"2020-03-11 00:00:00",273,6478838917476
"2020-03-12 00:00:00",217,3874112581679
"2020-03-13 00:00:00",321,4854617383271
"2020-03-14 00:00:00",435,5441146174163
"2020-03-15 00:00:00",397,3504041044824
"2020-03-16 00:00:00",380,4906683138111
"2020-03-17 00:00:00",411,6542749983271
"2020-03-18 00:00:00",378,8172392567647
"2020-03-19 00:00:00",342,3520373568558
"2020-03-20 00:00:00",386,6667521500555
"2020-03-21 00:00:00",382,4733183716255
"2020-03-22 00:00:00",348,6167663968159
"2020-03-23 00:00:00",425,3890424178263
"2020-03-24 00:00:00",493,4200466647966
"2020-03-25 00:00:00",339,4731276127940
"2020-03-26 00:00:00",413,6584745077779
"2020-03-27 00:00:00",334,5994269040801
"2020-03-28 00:00:00",347,3740372171532
"2020-03-29 00:00:00",379,6262785491369
"2020-03-30 00:00:00",397,7275322142254
"2020-03-31 00:00:00",432,3471477005180
"2020-04-01 00:00:00",514,5716675233798
"2020-04-02 00:00:00",498,5789581642936
"2020-04-03 00:00:00",375,8523904078181
"2020-04-04 00:00:00",393,2467928513054
"2020-04-05 00:00:00",649,6402678217095
"2020-04-06 00:00:00",493,8891874147379
"2020-04-07 00:00:00",420,9019738657050
"2020-04-08 00:00:00",418,3884538862995
"2020-04-09 00:00:00",437,5182712085800
"2020-04-10 00:00:00",492,5862747968532
"2020-04-11 00:00:00",492,7093749099416
"2020-04-12 00:00:00",343,4642114730472
"2020-04-13 00:00:00",481,5499432780345
"2020-04-14 00:00:00",515,7341535784020
"2020-04-15 00:00:00",376,8361911740133
"2020-04-16 00:00:00",408,7425287785786
"2020-04-17 00:00:00",482,11584114019182
"2020-04-18 00:00:00",439,6635502343530
"2020-04-19 00:00:00",390,8978315341981
"2020-04-20 00:00:00",505,9762642899211
"2020-04-21 00:00:00",452,9944954766853
"2020-04-22 00:00:00",428,9270644709690
"2020-04-23 00:00:00",524,9483584330273
"2020-04-24 00:00:00",347,5488708240220
"2020-04-25 00:00:00",537,10753588202715
"2020-04-26 00:00:00",431,9091620891753
"2020-04-27 00:00:00",455,5766153236474
"2020-04-28 00:00:00",387,7048684913877
"2020-04-29 00:00:00",401,5971733933063
"2020-04-30 00:00:00",365,10819380448224
"2020-05-01 00:00:00",364,4088540008385
"2020-05-02 00:00:00",418,5230853761219
"2020-05-03 00:00:00",341,6423577434844
"2020-05-04 00:00:00",432,7836635751427
"2020-05-05 00:00:00",365,6371837107820
"2020-05-06 00:00:00",370,5611801619246
"2020-05-07 00:00:00",340,7508032622146
"2020-05-08 00:00:00",427,8969615238751
"2020-05-09 00:00:00",457,7214447358672
"2020-05-10 00:00:00",393,8638065180259
"2020-05-11 00:00:00",332,11897133484812
"2020-05-12 00:00:00",485,8605686389164
"2020-05-13 00:00:00",508,21881126981759
"2020-05-14 00:00:00",484,6096289556990
"2020-05-15 00:00:00",454,10832182030393
"2020-05-16 00:00:00",282,8289798404203
"2020-05-17 00:00:00",441,6837962364637
"2020-05-18 00:00:00",414,10754952846946
"2020-05-19 00:00:00",693,5948542157167
"2020-05-20 00:00:00",490,6295617146155
"2020-05-21 00:00:00",403,7845324573016
"2020-05-22 00:00:00",335,5578818830152
"2020-05-23 00:00:00",511,10366101838945
"2020-05-24 00:00:00",368,9746770384424
"2020-05-25 00:00:00",481,7197878796085
"2020-05-26 00:00:00",574,6326265262062
"2020-05-27 00:00:00",385,5652280517083
"2020-05-28 00:00:00",467,5998871281349
"2020-05-29 00:00:00",439,8064206562915
"2020-05-30 00:00:00",350,10221488834956
"2020-05-31 00:00:00",357,13064408889420
"2020-06-01 00:00:00",320,5322403964572
"2020-06-02 00:00:00",314,5342691534225
"2020-06-03 00:00:00",345,5877809184434
"2020-06-04 00:00:00",557,10783515962268
"2020-06-05 00:00:00",319,16573693743681
"2020-06-06 00:00:00",331,5145185169373
"2020-06-07 00:00:00",370,5554510683282
"2020-06-08 00:00:00",401,7453426960765
"2020-06-09 00:00:00",334,5889264170657
"2020-06-10 00:00:00",339,5022238493923
"2020-06-11 00:00:00",338,7124029447887
"2020-06-12 00:00:00",321,4075404076445
"2020-06-13 00:00:00",343,4584374095703
"2020-06-14 00:00:00",286,4042992011371
"2020-06-15 00:00:00",269,3359665119307
"2020-06-16 00:00:00",354,13391833989123
"2020-06-17 00:00:00",317,6321787268988
"2020-06-18 00:00:00",316,8680864874143
"2020-06-19 00:00:00",325,6653048450028
"2020-06-20 00:00:00",397,3355266084456
"2020-06-21 00:00:00",294,5579036461307
"2020-06-22 00:00:00",268,4455460182202
"2020-06-23 00:00:00",296,3167314383567
"2020-06-24 00:00:00",291,7005536109129
"2020-06-25 00:00:00",324,6970539348211
"2020-06-26 00:00:00",349,6819733758366
"2020-06-27 00:00:00",265,3888073849451
"2020-06-28 00:00:00",285,3041534485373
"2020-06-29 00:00:00",308,7686970613382
"2020-06-30 00:00:00",440,8237700298919
"2020-07-01 00:00:00",388,5516360899681
"2020-07-02 00:00:00",438,8864787030947
"2020-07-03 00:00:00",321,6761068998494
"2020-07-04 00:00:00",340,9292145727007
"2020-07-05 00:00:00",384,10979798466005
"2020-07-06 00:00:00",409,9693924074080
"2020-07-07 00:00:00",371,3230590137366
"2020-07-08 00:00:00",362,5946574915812
"2020-07-09 00:00:00",319,5297724709337
"2020-07-10 00:00:00",324,8137290270515
"2020-07-11 00:00:00",358,4353336838611
"2020-07-12 00:00:00",260,4483055757911
"2020-07-13 00:00:00",381,7272105715460
"2020-07-14 00:00:00",628,9162835032509
"2020-07-15 00:00:00",460,8218360273191
"2020-07-16 00:00:00",385,8405544322878
"2020-07-17 00:00:00",398,9180376945884
"2020-07-18 00:00:00",391,4554578305117
"2020-07-19 00:00:00",379,5901073458621
"2020-07-20 00:00:00",348,5725244549953
"2020-07-21 00:00:00",375,5283348689449
"2020-07-22 00:00:00",349,7241858170912
"2020-07-23 00:00:00",472,4024132551402
"2020-07-24 00:00:00",396,7785634966571
"2020-07-25 00:00:00",300,10541938399997
"2020-07-26 00:00:00",323,4025442005597
"2020-07-27 00:00:00",388,6964664317621
"2020-07-28 00:00:00",357,7678521976904
"2020-07-29 00:00:00",341,4516850289810
"2020-07-30 00:00:00",368,7396008534071
"2020-07-31 00:00:00",400,3787127840719
"2020-08-01 00:00:00",456,6085092937888
"2020-08-02 00:00:00",420,4805034556495
"2020-08-03 00:00:00",441,4325978126171
"2020-08-04 00:00:00",502,6389413072356
"2020-08-05 00:00:00",337,5305097661235
"2020-08-06 00:00:00",369,7186076146150
"2020-08-07 00:00:00",387,9567148338968
"2020-08-08 00:00:00",359,5644106112514
"2020-08-09 00:00:00",368,7655812572145
"2020-08-10 00:00:00",350,6812464643714
"2020-08-11 00:00:00",336,4177517304158
"2020-08-12 00:00:00",330,6919679054278
"2020-08-13 00:00:00",568,4365161993952
"2020-08-14 00:00:00",688,5053708933145
"2020-08-15 00:00:00",546,6925815084099
"2020-08-16 00:00:00",434,4502576903302
"2020-08-17 00:00:00",543,6085394611948
"2020-08-18 00:00:00",507,6399052002567
"2020-08-19 00:00:00",785,7657900992927
"2020-08-20 00:00:00",786,5043806872126
"2020-08-21 00:00:00",962,14174429438364
"2020-08-22 00:00:00",791,6620138918575
"2020-08-23 00:00:00",830,9002233673204
"2020-08-24 00:00:00",806,8702596092133
"2020-08-25 00:00:00",789,7247002258381
"2020-08-26 00:00:00",1538,8198755446718
"2020-08-27 00:00:00",565,9765312524614
"2020-08-28 00:00:00",516,5849447204607
"2020-08-29 00:00:00",539,5543687236637
"2020-08-30 00:00:00",622,8883142606338
"2020-08-31 00:00:00",661,7475473507622
"2020-09-01 00:00:00",806,18993751496943
"2020-09-02 00:00:00",782,9661259528033
"2020-09-03 00:00:00",662,6401563907051
"2020-09-04 00:00:00",665,10320238835470
"2020-09-05 00:00:00",625,7209516894105
"2020-09-06 00:00:00",714,8085934104100
"2020-09-07 00:00:00",721,5473818931304
"2020-09-08 00:00:00",808,9757796116259
"2020-09-09 00:00:00",750,9174831780791
"2020-09-10 00:00:00",859,7413833888295
"2020-09-11 00:00:00",904,10396916092839
"2020-09-12 00:00:00",634,14232709549088
"2020-09-13 00:00:00",651,10595913647280
"2020-09-14 00:00:00",623,8737823644503
"2020-09-15 00:00:00",610,6452941339516
"2020-09-16 00:00:00",729,7880554405658
"2020-09-17 00:00:00",848,8591055972760
"2020-09-18 00:00:00",578,4131297909331
"2020-09-19 00:00:00",544,8002298018090
"2020-09-20 00:00:00",544,3651542635322
"2020-09-21 00:00:00",735,9050883265529
"2020-09-22 00:00:00",657,8528336396487
"2020-09-23 00:00:00",656,5894903265351
"2020-09-24 00:00:00",764,8277328030975
"2020-09-25 00:00:00",610,6384971627611
"2020-09-26 00:00:00",660,3794500445110
"2020-09-27 00:00:00",552,5081530849250
"2020-09-28 00:00:00",534,7123984970280
"2020-09-29 00:00:00",702,6167026128661
"2020-09-30 00:00:00",667,11927846461026
"2020-10-01 00:00:00",440,8850715949276
"2020-10-02 00:00:00",442,4223571897767
"2020-10-03 00:00:00",508,2848840862998
"2020-10-04 00:00:00",398,4186551254119
"2020-10-05 00:00:00",434,4374355257427
"2020-10-06 00:00:00",513,7732949132880
"2020-10-07 00:00:00",487,4562451603683
"2020-10-08 00:00:00",506,7158265869266
"2020-10-09 00:00:00",615,5581913883113
"2020-10-10 00:00:00",571,4300113298739
"2020-10-11 00:00:00",543,5405553360072
"2020-10-12 00:00:00",621,7515272440613
"2020-10-13 00:00:00",567,15396760351469
"2020-10-14 00:00:00",624,9401277930846
"2020-10-15 00:00:00",819,8710855887828
"2020-10-16 00:00:00",772,9525483507194
"2020-10-17 00:00:00",548,6495325372978
"2020-10-18 00:00:00",460,11348452509105
"2020-10-19 00:00:00",573,9154012409628
"2020-10-20 00:00:00",602,6246482562091
"2020-10-21 00:00:00",554,5382662020439
"2020-10-22 00:00:00",516,12658471724589
"2020-10-23 00:00:00",1993,8333443903272
"2020-10-24 00:00:00",453,4990146682066
"2020-10-25 00:00:00",586,9799321988804
"2020-10-26 00:00:00",573,6397013792222
"2020-10-27 00:00:00",619,8196220076219
"2020-10-28 00:00:00",738,8351360614263
"2020-10-29 00:00:00",614,9902355823856
"2020-10-30 00:00:00",543,11671128955311
"2020-10-31 00:00:00",713,6605405784131
"2020-11-01 00:00:00",621,8851056146936
"2020-11-02 00:00:00",625,6814103749152
"2020-11-03 00:00:00",540,5650175213876
"2020-11-04 00:00:00",620,9567124791173
"2020-11-05 00:00:00",454,6981510854409
"2020-11-06 00:00:00",420,4985634043675
"2020-11-07 00:00:00",423,7857286163483
"2020-11-08 00:00:00",604,9502960012613
"2020-11-09 00:00:00",894,8296471684775
"2020-11-10 00:00:00",808,9380414644845
"2020-11-11 00:00:00",677,7148610412576
"2020-11-12 00:00:00",615,6926015981153
"2020-11-13 00:00:00",593,5114458544654
"2020-11-14 00:00:00",603,6491613463559
"2020-11-15 00:00:00",573,8272171977982
"2020-11-16 00:00:00",522,10086644755176
"2020-11-17 00:00:00",710,9462815340064
"2020-11-18 00:00:00",500,6408051992999
"2020-11-19 00:00:00",555,7827846909288
"2020-11-20 00:00:00",547,7277427339760
"2020-11-21 00:00:00",507,3196372046325
"2020-11-22 00:00:00",565,9410507827130
"2020-11-23 00:00:00",613,10045598351833
"2020-11-24 00:00:00",640,7600529319995
"2020-11-25 00:00:00",689,6393565153380
"2020-11-26 00:00:00",724,10326583610635
"2020-11-27 00:00:00",693,6213335516587
"2020-11-28 00:00:00",588,6398430015925
"2020-11-29 00:00:00",754,9275084206416
"2020-11-30 00:00:00",920,9519497438316
"2020-12-01 00:00:00",641,9186407406373
"2020-12-02 00:00:00",959,12863533654893
"2020-12-03 00:00:00",1088,9411809407198
"2020-12-04 00:00:00",938,7992535863154
"2020-12-05 00:00:00",848,6930653506191
"2020-12-06 00:00:00",845,9704262991460
"2020-12-07 00:00:00",837,13749812081357
"2020-12-08 00:00:00",754,15042462609331
"2020-12-09 00:00:00",575,11663107517401
"2020-12-10 00:00:00",615,7868292809722
"2020-12-11 00:00:00",542,8064592242803
"2020-12-12 00:00:00",488,9289595418178
"2020-12-13 00:00:00",474,3196773551887
"2020-12-14 00:00:00",911,11863056932607
"2020-12-15 00:00:00",1117,11645404104635
"2020-12-16 00:00:00",1124,14883120780865
"2020-12-17 00:00:00",949,13379856646647
"2020-12-18 00:00:00",658,6766114149767
"2020-12-19 00:00:00",752,6432479490428
"2020-12-20 00:00:00",821,10223027343091
"2020-12-21 00:00:00",590,8922043678917
"2020-12-22 00:00:00",697,7913804485487
"2020-12-23 00:00:00",512,5481069601725
"2020-12-24 00:00:00",571,3822276637327
"2020-12-25 00:00:00",488,6436517678416
